text,id,author_id,edit_history_tweet_ids,created_at,public_metrics.retweet_count_tweets,public_metrics.reply_count_tweets,public_metrics.like_count_tweets,public_metrics.quote_count_tweets,public_metrics.bookmark_count_tweets,public_metrics.impression_count_tweets,note_tweet.text_tweets,note_tweet.entities.cashtags,note_tweet.entities.mentions_tweets,note_tweet.entities.hashtags_tweets,note_tweet.entities.urls_tweets,referenced_tweet_id,tweet_url,tweet_id,referenced_author_id,public_metrics.retweet_count_inc,public_metrics.reply_count_inc,public_metrics.like_count_inc,public_metrics.quote_count_inc,public_metrics.bookmark_count_inc,public_metrics.impression_count_inc,note_tweet.entities.mentions_inc,note_tweet.text_inc,note_tweet.entities.hashtags_inc,note_tweet.entities.urls_inc,author_name,author_username,referenced_author_created_at,referenced_author_description,referenced_username,referenced_author_name,category,score,reasoning
"RT @cypto_crier1: Kula is launching on April 15! 🚀

As an impact investment firm, we transform overlooked real-world assets—gold, timber, w…",1902263591199195324,1569619372926464001,['1902263591199195324'],2025-03-19T07:39:17.000Z,8,0,0,0,0,0,,,,,,1902232958355812519,https://x.com/x/status/1902263591199195324,1902232958355812519,1600366270830059520,8.0,1.0,9.0,0.0,0.0,52.0,,,,,DeFi G,https://x.com/joymic001,2022-12-07T05:47:44.000Z,,cypto_crier1,crypto_crier,Impact Investment,1,"The tweet does not mention blockchain or a startup directly, but refers to Kula as an impact investment firm, hence the category. The score is low because it lacks direct references to blockchain or startups."
RT @ennystewart: I’ve just applied for the @OKTokenWeb3 Guards Ambassador Program! Excited to be part of a project with endless growth pote…,1902263802046959744,1584760765025853442,['1902263802046959744'],2025-03-19T07:40:07.000Z,17,0,0,0,0,0,,,,,,1901744900162396316,https://x.com/x/status/1902263802046959744,1901744900162396316,1601510981695426561,17.0,14.0,19.0,0.0,0.0,85.0,,,,,FarmShui.,https://x.com/TobilobaAO1,2022-12-10T09:36:11.000Z,"@spaace_io ambassador @sidexyz
@ReelChain #ReelChain",ennystewart,Atlas,Blockchain,6,"The tweet mentions OKTokenWeb3, which is related to blockchain technology, earning +2 for mentioning blockchain. The reference to an ambassador program suggests involvement but does not explicitly state it's a startup, hence no additional points for a startup. The score reflects the blockchain context without confirming a startup."
"RT @NiniOlahh: Yes! We’ve stopped doing Real Estate the old fashion way🤭

So @RentFi_io says you can earn rental income without the headach…",1902263680848294051,1774412331331502080,['1902263680848294051'],2025-03-19T07:39:38.000Z,7,0,0,0,0,0,,,,,,1902088139579023405,https://x.com/x/status/1902263680848294051,1902088139579023405,1629737544328904704,7.0,9.0,19.0,0.0,0.0,148.0,,,,,Blessing_Edoho,https://x.com/SpecEdoho,2023-02-26T06:58:33.000Z,Ambassador | Videographer/Editor 📸| Content DEV | Animator | Student @ChaindustryACD $WAVES - 3PDfQ36XcEhMCHrxbns7Wv3kavX9tMw7rNH,NiniOlahh,Niniola🥷🏿✝️,Real Estate,2,"The tweet mentions a shift in real estate practices and references @RentFi_io, but does not explicitly mention blockchain or startups, hence the low score. The category is determined by the focus on real estate and rental income."
"RT @usithetalk: Shortcut to escaping 9-5 with Annii aka. @tradetravelchil 💼 ✈️ Discussing how to trade, travel, chill, and have a purposefu…",1902263631229636646,1893464879237079043,['1902263631229636646'],2025-03-19T07:39:26.000Z,127,0,0,0,0,0,,,,,,1899868230056894816,https://x.com/x/status/1902263631229636646,1899868230056894816,1667147311196131328,127.0,158.0,153.0,13.0,0.0,648.0,"[{'start': 41, 'end': 57, 'username': 'tradetravelchil', 'id': '109176867'}]","Shortcut to escaping 9-5 with Annii aka. @tradetravelchil 💼 ✈️ Discussing how to trade, travel, chill, and have a purposeful life in crypto. 💰Covering everything from starting a trading career to building a passive portfolio through dollar-cost averaging on the latest Bitget Show episode.

📢 Listen now! An ultimate dose of motivation! https://t.co/jqw9DR9p7l

#Crypto #Entrepreneur #TradingHustle #bitgetshow #podcast 🌟","[{'start': 362, 'end': 369, 'tag': 'Crypto'}, {'start': 370, 'end': 383, 'tag': 'Entrepreneur'}, {'start': 384, 'end': 398, 'tag': 'TradingHustle'}, {'start': 399, 'end': 410, 'tag': 'bitgetshow'}, {'start': 411, 'end': 419, 'tag': 'podcast'}]","[{'start': 337, 'end': 360, 'url': 'https://t.co/jqw9DR9p7l', 'expanded_url': 'https://youtu.be/hmk9LxoZ1bY?si=Qa9AQ2yxMBSPA3pt', 'display_url': 'youtu.be/hmk9LxoZ1bY?si…'}]",oti FREETAG 💋,https://x.com/oningning87,2023-06-09T12:31:25.000Z,"COO @bitgetglobal #Bitget Ex-CMO @beincrypto Podcast Host ""The Talk"" About: Tech | Blockchain | Web3 | Crypto | AI x- @sony @facebook @bainandcompany",usithetalk,Vugar Usi Zade,Lifestyle,1,"The tweet does not mention startups, blockchain, or any related companies, focusing instead on lifestyle and escaping the 9-5 work schedule. The score reflects the absence of relevant keywords or themes."
"@Tajudeen_10 Seems @ethsign is the first mover in this case to be popularly known.
Big businesses are yet to use blockchain technology and this is a must use.

We're early. Everybody will sign",1902263619221410142,1805579212939837442,['1902263619221410142'],2025-03-19T07:39:23.000Z,0,0,0,0,0,1,,,,,,1902254817176658042,https://x.com/x/status/1902263619221410142,1902254817176658042,1686761841110724609,6.0,16.0,20.0,0.0,1.0,295.0,,"⧖ Understanding EthSign: Simplifying Digital Agreements ⧖🧡👀

I recently watched a Jack Xu podcast where he broke down decentralized agreements and the evolution of EthSign.

➞ What is EthSign?
➞ How does it work?
➞ What problems does it solve?

Let’s dive in ⤵

━━━━━━━━━━━━━━━━━━

⦿ What is EthSign?

EthSign is a blockchain-powered digital agreement platform that enables:

✦ Tamper-proof contracts
✦ Secure document signing
✦ Transparent agreement management

☣️ No more paper, no intermediaries, no risk of forgery.

━━━━━━━━━━━━━━━━━━

⦿ How does it work?

𖠳 Imagine you need to sign a contract. Traditionally, you would:
☰ Print the document
☰ Sign it physically
☰ Scan or fax it back

𖠳 With EthSign, the process is fully digital:
☰ Upload the agreement
☰ Digitally sign it
☰ Send & store it securely on-chain

✔ Once signed, the document is immutable, verifiable, & permanently accessible.

━━━━━━━━━━━━━━━━━━

⦿ Problems EthSign Solves

𖡼 Security → No risk of lost or tampered documents.
𖡼 Efficiency → No printing, scanning, or faxing—instant digital signing.
𖡼 Transparency → A clear audit trail of signatures & modifications.

🔸 Everything is cryptographically secured & traceable.

━━━━━━━━━━━━━━━━━━

⦿ Real-World Applications of EthSign

╭── ⦿ 𝘼𝙋𝙋𝙇𝙄𝘾𝘼𝙏𝙄𝙊𝙉𝙎 ⦿ ──╮

➊ Digital Contract Signing
☰ Businesses can create & sign contracts digitally, reducing paperwork & increasing efficiency.

➋ Decentralized Decision-Making
☰ DAOs & organizations can facilitate transparent governance with verifiable voting & proposal sign-offs.

➌ Automated Payroll Agreements
☰ Companies can set up smart contract payrolls, ensuring timely & secure payments with on-chain compliance.

╰──────────────────────────╯

━━━━━━━━━━━━━━━━━━

⦿ EthSign in Simple Terms

❝ A trustless system for digital agreements, built for efficiency & security. ❞

✔ Tamper-proof & blockchain-secured
✔ No intermediaries or paper waste
✔ Seamless integration for businesses & DAOs

🟧 The future of agreements is digital—EthSign is making it happen.

━━━━━━━━━━━━━━━━━━",,,𝓟𝓻𝓲𝓷𝓬𝓮 𝓓𝓪𝓿𝓲𝓭 𝓐𝓭,https://x.com/CTNg_Prince,2023-08-02T15:32:26.000Z,KING of @sign | Building the @ethsign Dynasty 🧡👀,Tajudeen_10,Tajudeen 🔶,Blockchain,6,"The tweet mentions blockchain technology and a specific entity, ethsign, suggesting it's a blockchain-related startup or company. The score reflects the mention of blockchain (+2) and the implied reference to a blockchain startup (+4), adjusted down slightly due to the general nature of the statement about big businesses."
"RT @Denmark_charli: 💎Discover $NIC - Our Hidden Gem 🔍✨ x1000 Potential! 💰 

im going to sell my All Crypto to invest on $NIC👈

Don't miss o…",1902263552364482971,1902023354628128768,['1902263552364482971'],2025-03-19T07:39:07.000Z,179,0,0,0,0,0,,,,,,1902036532892230115,https://x.com/x/status/1902263552364482971,1902036532892230115,1692205341822357504,179.0,81.0,179.0,0.0,0.0,20755.0,,"💎Discover $NIC - Our Hidden Gem 🔍✨ x1000 Potential! 💰 

im going to sell my All Crypto to invest on $NIC👈

Don't miss out – follow, and HODL $NIC👈

$NIC👈 is going to MOON 🚀🚀🚀!

🔥 The goal is simple just HODL for you $NIC👈

Take advantage of this opportunity, And we're good 🔥Prepare your bag from now

CA: GJw5y5sBXfcwr7E1esd1jP4vf8Fk6eAF7gh5B5Bomoon

✅Buy Link 🖇️:https://t.co/Yi1y77ok9c 

✅ X : https://t.co/WFjsXND9k7
✅ Web: https://t.co/rJMVH92a9I",,"[{'start': 365, 'end': 388, 'url': 'https://t.co/Yi1y77ok9c', 'expanded_url': 'https://dexscreener.com/solana/gjw5y5sbxfcwr7e1esd1jp4vf8fk6eaf7gh5b5bomoon', 'display_url': 't.co/v3vrwTmTzX'}, {'start': 397, 'end': 420, 'url': 'https://t.co/WFjsXND9k7', 'expanded_url': 'https://x.com/NUKEISRAELCOIN', 'display_url': 't.co/C6CoayjY6W'}, {'start': 428, 'end': 451, 'url': 'https://t.co/rJMVH92a9I', 'expanded_url': 'https://nukeisraelcoin.wixsite.com/nukeisraelcoin', 'display_url': 't.co/lv6ELmm4R4'}]",Hamida,https://x.com/Hamida779638,2023-08-17T16:03:08.000Z,#Crypto #NFT Specialist’s 🚀 | Crypto Market Expert 📈|Project Researcher|Grow your project with me #BTC #BNB #ETH #SOL #ALT #MEMES DM for Promotion📨,Denmark_charli,SOLANA WHALES 🐋,Crypto,1,"The tweet does not mention a startup or blockchain explicitly, focusing instead on a cryptocurrency investment opportunity, hence the low score. The category 'Crypto' is assigned due to the mention of selling all crypto to invest in $NIC."
"RT @lln187369: Vcity overseas blockchain brings together top global technologies, building cross-chain bridges to drive ecosystem growth an…",1902263531950735641,1853407884086038528,['1902263531950735641'],2025-03-19T07:39:03.000Z,1,0,0,0,0,0,,,,,,1902159098654945376,https://x.com/x/status/1902263531950735641,1902159098654945376,1699975706585767936,1.0,0.0,2.0,0.0,0.0,8.0,,,,,fjc186,https://x.com/fjc156,2023-09-08T02:39:38.000Z,好,lln187369,Grangli,Blockchain,8,"The tweet scores +2 for mentioning 'blockchain' and an additional +2 for discussing blockchain technology in the context of 'Vcity overseas', suggesting a company or project. The score is adjusted to 8 due to the tweet's focus on significant blockchain applications like cross-chain bridges."
"@GEMtrustnet @coinbureau You said RWa?

We building long lasting wealth.

DeFi, RWa, DAO join us

https://t.co/SPxcNXWv4W",1902263651551383847,1674822314150486016,['1902263651551383847'],2025-03-19T07:39:31.000Z,0,0,0,0,0,0,,,,,,1902260871784755679,https://x.com/x/status/1902263651551383847,1902260871784755679,1713899113778171904,0.0,2.0,3.0,0.0,0.0,28.0,,,,,"Demonopol, Web3 Real Estate. RWA - DeFi - AI - DAO",https://x.com/Demonopol_DAO,2023-10-16T12:46:15.000Z,"GEMtrust – issuer of GEM Token, a protective, gemstone-backed token for low-volatility, long-term wealth preservation. | More: https://t.co/MrDU1F4WcN",GEMtrustnet,GEMtrust DAO | Gemstones: Wealth. Secure. Timeless,DeFi,6,"The tweet mentions DeFi and RWa, indicating a focus on decentralized finance and real-world assets, but does not explicitly mention a startup or blockchain, hence the score of 6. The category 'DeFi' is chosen as it is a central theme in the tweet."
"@SenderTimeST Just joined the @eventfloHQ crew and I'm loving the vibe! They're building a game-changing platform for events with blockchain, AI &amp; love!

Happy $FloCo listing day flo fam! 🔥

That’s right, the day has finally arrived. We go live at $0.67 in about 15 hours (2pm UTC) https://t.co/pFozmsNpNC",1902263716470493321,1894650478992015360,['1902263716470493321'],2025-03-19T07:39:47.000Z,0,0,0,0,0,0,,,,,,1902260017874567237,https://x.com/x/status/1902263716470493321,1902260017874567237,1782834437329158144,2.0,39.0,12.0,0.0,2.0,224.0,,,,,Prophet,https://x.com/Prophet_50,2024-04-23T18:10:36.000Z,Alpha Shiller | Project Lead | TG - @SenderTimeST,SenderTimeST,ST⚡️,Blockchain Startup,8,"The tweet mentions joining the 'eventfloHQ' team, which is described as building a platform with blockchain technology, earning +4 for being a blockchain startup. The score is adjusted to 8 due to the additional context of a new listing and the use of AI, enhancing the tweet's relevance."
"@SenderTimeST Just joined the @eventfloHQ crew and I'm loving the vibe! They're building a game-changing platform for events with blockchain, AI &amp; love!

Happy $FloCo listing day flo fam! 🔥

That’s right, the day has finally arrived. We go live at $0.67 in about 15 hours (2pm UTC) https://t.co/pFozmsNpNC",1902263716470493321,1894650478992015360,['1902263716470493321'],2025-03-19T07:39:47.000Z,0,0,0,0,0,0,,,,,,1902260017874567237,https://x.com/x/status/1902263716470493321,1902260017874567237,1782834437329158144,2.0,39.0,12.0,0.0,2.0,224.0,,,,,Prophet,https://x.com/Prophet_50,2024-04-23T18:10:36.000Z,Alpha Shiller | Project Lead | TG - @SenderTimeST,SenderTimeST,ST⚡️,Blockchain Startup,8,"The tweet mentions joining the @eventfloHQ team, indicating a startup, and explicitly references building a platform with blockchain, which qualifies for the highest score criteria. The mention of a specific token listing event further supports the relevance to a blockchain startup."
"@SenderTimeST Just joined the @eventfloHQ crew and I'm loving the vibe! They're building a game-changing platform for events with blockchain, AI &amp; love!

Happy $FloCo listing day flo fam! 🔥

That’s right, the day has finally arrived. We go live at $0.67 in about 15 hours (2pm UTC) https://t.co/pFozmsNpNC",1902263716470493321,1894650478992015360,['1902263716470493321'],2025-03-19T07:39:47.000Z,0,0,0,0,0,0,,,,,,1902260017874567237,https://x.com/x/status/1902263716470493321,1902260017874567237,1782834437329158144,2.0,39.0,12.0,0.0,2.0,224.0,,,,,Prophet,https://x.com/Prophet_50,2024-04-23T18:10:36.000Z,Alpha Shiller | Project Lead | TG - @SenderTimeST,SenderTimeST,ST⚡️,Blockchain Startup,8,"The tweet mentions joining the 'eventfloHQ crew', indicating a startup, and explicitly references building a platform with blockchain, which qualifies for the highest score adjustment. The mention of a $FloCo listing further supports the blockchain startup category."
"@SenderTimeST Web3 meets the event space 
Be part of eventflo — connecting 500K+ event attendees with seamless blockchain solutions.
Happy $FloCo listing day, Flo fam

The wait is over. We’re going live at $0.67 in about 15 hours (2 PM UTC).

DYOR 👉🏽 X: @eventfloHQ https://t.co/7ebDAx1SjZ",1902263690688123326,1876021787508776960,['1902263690688123326'],2025-03-19T07:39:40.000Z,0,0,0,0,0,1,,,,,,1902260017874567237,https://x.com/x/status/1902263690688123326,1902260017874567237,1782834437329158144,2.0,39.0,12.0,0.0,2.0,224.0,,,,,ODOGWU,https://x.com/putri_kendrik,2024-04-23T18:10:36.000Z,Alpha Shiller | Project Lead | TG - @SenderTimeST,SenderTimeST,ST⚡️,Blockchain Event,10,"The tweet scores a 10 due to its mention of 'eventflo', a blockchain solution for events, and the reference to a specific token listing, indicating a blockchain startup or company. The category 'Blockchain Event' is chosen as it directly relates to connecting event attendees with blockchain technology."
