text,author_id,created_at,id,edit_history_tweet_ids,public_metrics.retweet_count_tweets,public_metrics.reply_count_tweets,public_metrics.like_count_tweets,public_metrics.quote_count_tweets,public_metrics.bookmark_count_tweets,public_metrics.impression_count_tweets,note_tweet.entities.hashtags_tweets,note_tweet.entities.urls_tweets,note_tweet.entities.cashtags,note_tweet.entities.mentions_tweets,note_tweet.text_tweets,referenced_tweet_id,tweet_url,tweet_id,referenced_author_id,public_metrics.retweet_count_inc,public_metrics.reply_count_inc,public_metrics.like_count_inc,public_metrics.quote_count_inc,public_metrics.bookmark_count_inc,public_metrics.impression_count_inc,note_tweet.entities.mentions_inc,note_tweet.text_inc,note_tweet.entities.hashtags_inc,note_tweet.entities.urls_inc,author_name,author_username,referenced_author_created_at,referenced_author_description,referenced_username,referenced_author_name,category,score,reasoning
"RT @briefedswap: LAUNCH ALERT! 🚀

Tomorrow by 2pm UTC , we're live! Briefedswap, the ultimate swapping &amp; bridging DApp, launches then! 🤩

S…",1681741214242992128,2025-03-18T20:32:25.000Z,1902095771547398512,['1902095771547398512'],133,0,0,0,0,0,,,,,,1900199177843363868,https://x.com/x/status/1902095771547398512,1900199177843363868,1677808158859829255,133.0,131.0,142.0,0.0,1.0,653.0,,"LAUNCH ALERT! 🚀

Tomorrow by 2pm UTC , we're live! Briefedswap, the ultimate swapping & bridging DApp, launches then! 🤩

Seamless trades, low fees, no hassle! 💸😌

Who's ready to Briefedswap their way to crypto happiness? 🤗 Let's do this! 💪
#Briefedswap #Dex #LaunchingSoon","[{'start': 240, 'end': 252, 'tag': 'Briefedswap'}, {'start': 253, 'end': 257, 'tag': 'Dex'}, {'start': 258, 'end': 272, 'tag': 'LaunchingSoon'}]",,Emmanuel Osung |Devolved AI 🐻⛓️,https://x.com/Osung7233Osung,2023-07-08T22:34:06.000Z,"Ultimate Swap for all networks and Tokens |

discord link: https://t.co/oNYsgyfmqg | We're Open for Collaborations",briefedswap,BriefedSwap,Blockchain,6,"The tweet scores 2 points for mentioning 'Briefedswap', which is implied to be a blockchain-related entity, and an additional 2 points for explicitly mentioning blockchain technology through the terms 'swapping & bridging DApp'. The category 'Blockchain' is chosen due to the focus on blockchain functionalities."
"RT @briefedswap: 🚀 BriefedSwap Mainnet: A New Era for DeFi on @arbitrum Network! 🚀

We're excited to announce the launch of our mainnet, br…",1718770603807686656,2025-03-18T20:32:52.000Z,1902095881970524341,['1902095881970524341'],137,0,0,0,0,0,,,,,,1900557606046810484,https://x.com/x/status/1902095881970524341,1900557606046810484,1677808158859829255,137.0,140.0,157.0,0.0,1.0,3495.0,"[{'start': 45, 'end': 54, 'username': 'arbitrum', 'id': '1332033418088099843'}]","🚀 BriefedSwap Mainnet: A New Era for DeFi on @arbitrum Network! 🚀

We're excited to announce the launch of our mainnet, bringing you:
💥  Fast & secure swaps
💥 Low Fees bridging between different networks
💥 An intuitive user experience

Join the revolution now 🥂
Swap : https://t.co/jqUXVSg5Tg
Bridge : https://t.co/IXhKH8Usta

 #BriefedSwap #DeFi #MainnetLaunch #ARB","[{'start': 328, 'end': 340, 'tag': 'BriefedSwap'}, {'start': 341, 'end': 346, 'tag': 'DeFi'}, {'start': 347, 'end': 361, 'tag': 'MainnetLaunch'}, {'start': 362, 'end': 366, 'tag': 'ARB'}]","[{'start': 269, 'end': 292, 'url': 'https://t.co/jqUXVSg5Tg', 'expanded_url': 'https://www.briefedswap.exchange/swap', 'display_url': 'briefedswap.exchange/swap'}, {'start': 302, 'end': 325, 'url': 'https://t.co/IXhKH8Usta', 'expanded_url': 'https://www.briefedswap.exchange/bridge', 'display_url': 'briefedswap.exchange/bridge'}]",Michael | Decentralizer | 🔱,https://x.com/Michael99335125,2023-07-08T22:34:06.000Z,"Ultimate Swap for all networks and Tokens |

discord link: https://t.co/oNYsgyfmqg | We're Open for Collaborations",briefedswap,BriefedSwap,DeFi,6,"The tweet scores +2 for mentioning a startup (BriefedSwap) and +2 for being related to DeFi, but does not explicitly mention blockchain, hence no additional points for that. The category is DeFi due to the mention of 'DeFi on Arbitrum Network'."
"RT @briefedswap: 🚀 BriefedSwap Mainnet: A New Era for DeFi on @arbitrum Network! 🚀

We're excited to announce the launch of our mainnet, br…",1718770603807686656,2025-03-18T20:32:52.000Z,1902095881970524341,['1902095881970524341'],137,0,0,0,0,0,,,,,,1900557606046810484,https://x.com/x/status/1902095881970524341,1900557606046810484,1677808158859829255,137.0,140.0,157.0,0.0,1.0,3495.0,"[{'start': 45, 'end': 54, 'username': 'arbitrum', 'id': '1332033418088099843'}]","🚀 BriefedSwap Mainnet: A New Era for DeFi on @arbitrum Network! 🚀

We're excited to announce the launch of our mainnet, bringing you:
💥  Fast & secure swaps
💥 Low Fees bridging between different networks
💥 An intuitive user experience

Join the revolution now 🥂
Swap : https://t.co/jqUXVSg5Tg
Bridge : https://t.co/IXhKH8Usta

 #BriefedSwap #DeFi #MainnetLaunch #ARB","[{'start': 328, 'end': 340, 'tag': 'BriefedSwap'}, {'start': 341, 'end': 346, 'tag': 'DeFi'}, {'start': 347, 'end': 361, 'tag': 'MainnetLaunch'}, {'start': 362, 'end': 366, 'tag': 'ARB'}]","[{'start': 269, 'end': 292, 'url': 'https://t.co/jqUXVSg5Tg', 'expanded_url': 'https://www.briefedswap.exchange/swap', 'display_url': 'briefedswap.exchange/swap'}, {'start': 302, 'end': 325, 'url': 'https://t.co/IXhKH8Usta', 'expanded_url': 'https://www.briefedswap.exchange/bridge', 'display_url': 'briefedswap.exchange/bridge'}]",Michael | Decentralizer | 🔱,https://x.com/Michael99335125,2023-07-08T22:34:06.000Z,"Ultimate Swap for all networks and Tokens |

discord link: https://t.co/oNYsgyfmqg | We're Open for Collaborations",briefedswap,BriefedSwap,DeFi,8,"The tweet mentions 'BriefedSwap', which is a DeFi project, and its mainnet launch on the Arbitrum network, indicating a significant event in the DeFi space. The score reflects the relevance to DeFi and blockchain technology, though it does not explicitly mention 'blockchain startup'."
"RT @goldstation_io: 🚀 You Can Now Tokenize Gold on Avalanche!

We’re excited to bring GPC (Gold-Pegged Coin) to the Avalanche!

Tokenize yo…",1889221070278066176,2025-03-18T20:32:24.000Z,1902095763947282468,['1902095763947282468'],1985,0,0,0,0,0,,,,,,1894926237057122505,https://x.com/x/status/1902095763947282468,1894926237057122505,1713815889567723520,1985.0,263.0,1623.0,21.0,41.0,15251.0,"[{'start': 632, 'end': 647, 'username': 'AvalancheKorea', 'id': '1590375197013467136'}]","🚀 You Can Now Tokenize Gold on Avalanche!

We’re excited to bring GPC (Gold-Pegged Coin) to the Avalanche!

Tokenize your gold and explore the world of Web3 and DeFi.

🔹 Gold to GPC Token: CENGold App (https://t.co/ufyU8Piheh)

🔹 GPC Token to Gold: GOLDSTATION
(https://t.co/pApBkCsBIe)

🔹 Guide Doc: (https://t.co/X4RIXj37dO) 

Currently, CENGold focuses on the Korean market, but global expansion is coming soon! 🌍

Meanwhile, GOLDSTATION will offer various DeFi options, enhancing the RWA ecosystem.

Stay tuned for further updates and get ready for a seamless experience with GPC on Avalanche! 🚀

#GPC #TokenizedGold #Avalanche @AvalancheKorea  #RWA #goldstation","[{'start': 601, 'end': 605, 'tag': 'GPC'}, {'start': 606, 'end': 620, 'tag': 'TokenizedGold'}, {'start': 621, 'end': 631, 'tag': 'Avalanche'}, {'start': 649, 'end': 653, 'tag': 'RWA'}, {'start': 654, 'end': 666, 'tag': 'goldstation'}]","[{'start': 202, 'end': 225, 'url': 'https://t.co/ufyU8Piheh', 'expanded_url': 'https://www.korda.im', 'display_url': 'korda.im'}, {'start': 262, 'end': 285, 'url': 'https://t.co/pApBkCsBIe', 'expanded_url': 'https://goldstation.io/gpc/burn', 'display_url': 'goldstation.io/gpc/burn'}, {'start': 302, 'end': 325, 'url': 'https://t.co/X4RIXj37dO', 'expanded_url': 'https://goldstation.gitbook.io/goldstation/avalanche/product-guides/mint-and-burn/gpc', 'display_url': 'goldstation.gitbook.io/goldstation/av…'}]",Em Tasin,https://x.com/emtasin69,2023-10-16T07:15:35.000Z,Your Gateway to Decentralized Finance with Real Asset Integration.,goldstation_io,GOLDSTATION,Blockchain,8,"The tweet mentions 'Avalanche' and 'tokenize', indicating a blockchain context, which adds +2 to the score. Although it does not explicitly mention a startup, the reference to 'Gold-Pegged Coin' and the platform suggests a blockchain-related project, justifying the score and category."
"RT @etenge_s: Great communities aren’t bought—they’re built with purpose! 💡
Your blockchain project needs the right exposure, not just give…",1496506483546243084,2025-03-18T20:32:40.000Z,1902095832242852129,['1902095832242852129'],12,0,0,0,0,0,,,,,,1901659426521493591,https://x.com/x/status/1902095832242852129,1901659426521493591,1717609037338972160,12.0,9.0,11.0,0.0,0.0,28.0,,,,,Crave Meta,https://x.com/Ellijjahcllettu,2023-10-26T18:28:33.000Z,,etenge_s,EtengeS,Blockchain,6,"The tweet mentions 'blockchain project', which contributes to a score of 4 for mentioning blockchain. An additional 2 points were added due to the context of building communities around blockchain projects, indicating relevance to the topic."
"RT @Scav: Woke up to a cat purring on my chest and a bundle of tags on X about being in a feature for Intern’tl Women’s Day, which is about…",1899808826460971009,2025-03-18T20:32:34.000Z,1902095808830546027,['1902095808830546027'],8,0,0,0,0,0,,,,,,1898393418524746047,https://x.com/x/status/1902095808830546027,1898393418524746047,17594994,8.0,5.0,21.0,0.0,2.0,2551.0,,,,,James Burton,https://x.com/JamesBurto93982,2008-11-24T16:38:33.000Z,"High agency cyberpunk. Head of Founder DevRel @0xPolygon, esports expat, leopard tamer, and @BoysClubWorld maxi. Prev: OP Labs, Wavedash",Scav,Mattie Fairchild,Personal,1,"The tweet does not mention startups, blockchain, or related companies, focusing instead on personal experiences and social media tags. The score is low due to the lack of relevance to the specified criteria."
"RT @kaleido_finance: 🔥Defi is evolving &amp; Kaleidofi is leading the charge!!
🧵. What We’re All About
       .
1/ What is Kaleido Finance!
A p…",619134343,2025-03-18T20:32:54.000Z,1902095892376908234,['1902095892376908234'],4289,0,0,0,0,0,,,,,,1899941179820523743,https://x.com/x/status/1902095892376908234,1899941179820523743,1766637576381726720,4289.0,2817.0,5368.0,49.0,52.0,34190.0,,"🔥Defi is evolving & Kaleidofi is leading the charge!!
🧵. What We’re All About
       .
1/ What is Kaleido Finance!
A peer-to-peer decentralized lending & borrowing protocol built to revolutionize how you interact with finance. 
⚡️Powered by cutting-edge AI agents, we’re bringing simplicity, security, and opportunity. Let’s dive in!⬇️",,,MICHEAL JONES OBIOHA,https://x.com/TheGodfatherObi,2024-03-10T01:30:33.000Z,Ai Powered Decentralised Lend & Borrow DeFi hub on @abstractchain. Participate in our Testnet Mining & Earn Reward,kaleido_finance,Kaleido Finance🥬,DeFi Startup,6,"The tweet mentions Kaleido Finance, which appears to be a startup in the DeFi space, thus earning points for mentioning a startup and being related to blockchain. The score reflects the mention of a DeFi startup but is adjusted down slightly due to the tweet being a retweet and incomplete."
"RT @arbusai: Here are last week’s Trending Projects by Arbus Terminal 🔍

With so many projects, which ones stand out? Let’s take a look at…",1560980178213675008,2025-03-18T20:32:25.000Z,1902095769689084313,['1902095769689084313'],5,0,0,0,0,0,,,,,,1902087658899132847,https://x.com/x/status/1902095769689084313,1902087658899132847,1769829545585041409,5.0,0.0,7.0,0.0,1.0,85.0,"[{'start': 172, 'end': 188, 'username': 'convergeonchain', 'id': '1898986397463441408'}, {'start': 279, 'end': 291, 'username': 'ethena_labs', 'id': '1637885519374721035'}, {'start': 294, 'end': 305, 'username': 'securitize', 'id': '963568407118462976'}, {'start': 425, 'end': 434, 'username': 'bankrbot', 'id': '1864452692221022210'}, {'start': 683, 'end': 692, 'username': '3janexyz', 'id': '1458309363655798784'}, {'start': 778, 'end': 787, 'username': '0xMughal', 'id': '1391938375884627970'}, {'start': 847, 'end': 860, 'username': 'KeetaNetwork', 'id': '1511407288354889730'}, {'start': 1079, 'end': 1092, 'username': 'DefiDungeons', 'id': '1810706233042829312'}]","Here are last week’s Trending Projects by Arbus Terminal 🔍

With so many projects, which ones stand out? Let’s take a look at some of the top trending ones. 👇🏻

🗂 Project: @convergeonchain

Converge is trending for its rapid growth in DeFi-TradFi integration. Collaborating with @ethena_labs & @securitize on a blockchain for retail and institutional DeFi, focusing on tokenized assets and cross-chain expansion.

🗂 Project: @bankrbot 

Bankr is gaining traction for its AI-powered DeFi solutions. Highlights include the $DRB token launch, Teller lending pools, and Bankr Club exclusives. Its automated token deployment and $BNKR’s market activity fuel its growing buzz.

🗂 Project: @3janexyz

3Jane is a credit-based money market. The Whitepaper launch sparked its trend, with @0xMughal engagement and trend alerts boosting interest.

🗂 Project: @KeetaNetwork

Keeta Network is trending for its testnet launch, fair launch model, and 10x token surge. Backed by an ex-Google CEO and ex-Nano team, it prioritizes utility over memes, attracting institutional interest.

🗂 Project: @DefiDungeons

DeFi Dungeons is trending ahead of its March 19 TGE, driven by excitement around its P2E game potential. It has a strong Solana-based team and an active community.

Arbus Reported 🤖",,,Nympo99 | Decentralizer,https://x.com/nympo99,2024-03-18T20:53:49.000Z,"AI market intelligence app powered by $ARBUS

Uncover the secrets of Web3 with off-chain data analytics & AI-driven insights

🔗 https://t.co/b5OrA2li65",arbusai,Arbus,Crypto,3,"The tweet mentions 'Trending Projects' and 'Arbus Terminal', suggesting a focus on cryptocurrency projects, but does not specifically mention a startup or blockchain, hence the lower score. The category 'Crypto' is chosen due to the context of trending projects in the crypto space."
"RT @arbusai: Here are last week’s Trending Projects by Arbus Terminal 🔍

With so many projects, which ones stand out? Let’s take a look at…",1560980178213675008,2025-03-18T20:32:25.000Z,1902095769689084313,['1902095769689084313'],5,0,0,0,0,0,,,,,,1902087658899132847,https://x.com/x/status/1902095769689084313,1902087658899132847,1769829545585041409,5.0,0.0,7.0,0.0,1.0,85.0,"[{'start': 172, 'end': 188, 'username': 'convergeonchain', 'id': '1898986397463441408'}, {'start': 279, 'end': 291, 'username': 'ethena_labs', 'id': '1637885519374721035'}, {'start': 294, 'end': 305, 'username': 'securitize', 'id': '963568407118462976'}, {'start': 425, 'end': 434, 'username': 'bankrbot', 'id': '1864452692221022210'}, {'start': 683, 'end': 692, 'username': '3janexyz', 'id': '1458309363655798784'}, {'start': 778, 'end': 787, 'username': '0xMughal', 'id': '1391938375884627970'}, {'start': 847, 'end': 860, 'username': 'KeetaNetwork', 'id': '1511407288354889730'}, {'start': 1079, 'end': 1092, 'username': 'DefiDungeons', 'id': '1810706233042829312'}]","Here are last week’s Trending Projects by Arbus Terminal 🔍

With so many projects, which ones stand out? Let’s take a look at some of the top trending ones. 👇🏻

🗂 Project: @convergeonchain

Converge is trending for its rapid growth in DeFi-TradFi integration. Collaborating with @ethena_labs & @securitize on a blockchain for retail and institutional DeFi, focusing on tokenized assets and cross-chain expansion.

🗂 Project: @bankrbot 

Bankr is gaining traction for its AI-powered DeFi solutions. Highlights include the $DRB token launch, Teller lending pools, and Bankr Club exclusives. Its automated token deployment and $BNKR’s market activity fuel its growing buzz.

🗂 Project: @3janexyz

3Jane is a credit-based money market. The Whitepaper launch sparked its trend, with @0xMughal engagement and trend alerts boosting interest.

🗂 Project: @KeetaNetwork

Keeta Network is trending for its testnet launch, fair launch model, and 10x token surge. Backed by an ex-Google CEO and ex-Nano team, it prioritizes utility over memes, attracting institutional interest.

🗂 Project: @DefiDungeons

DeFi Dungeons is trending ahead of its March 19 TGE, driven by excitement around its P2E game potential. It has a strong Solana-based team and an active community.

Arbus Reported 🤖",,,Nympo99 | Decentralizer,https://x.com/nympo99,2024-03-18T20:53:49.000Z,"AI market intelligence app powered by $ARBUS

Uncover the secrets of Web3 with off-chain data analytics & AI-driven insights

🔗 https://t.co/b5OrA2li65",arbusai,Arbus,Crypto,3,"The tweet mentions 'projects' and 'Arbus Terminal', which suggests a focus on cryptocurrency or blockchain-related projects, but does not explicitly mention startups or blockchain, resulting in a lower score. The category 'Crypto' is chosen due to the context of trending projects likely related to cryptocurrency."
"RT @arbusai: Here are last week’s Trending Projects by Arbus Terminal 🔍

With so many projects, which ones stand out? Let’s take a look at…",1637172184698478592,2025-03-18T20:31:52.000Z,1902095632120291700,['1902095632120291700'],5,0,0,0,0,0,,,,,,1902087658899132847,https://x.com/x/status/1902095632120291700,1902087658899132847,1769829545585041409,5.0,0.0,7.0,0.0,1.0,85.0,"[{'start': 172, 'end': 188, 'username': 'convergeonchain', 'id': '1898986397463441408'}, {'start': 279, 'end': 291, 'username': 'ethena_labs', 'id': '1637885519374721035'}, {'start': 294, 'end': 305, 'username': 'securitize', 'id': '963568407118462976'}, {'start': 425, 'end': 434, 'username': 'bankrbot', 'id': '1864452692221022210'}, {'start': 683, 'end': 692, 'username': '3janexyz', 'id': '1458309363655798784'}, {'start': 778, 'end': 787, 'username': '0xMughal', 'id': '1391938375884627970'}, {'start': 847, 'end': 860, 'username': 'KeetaNetwork', 'id': '1511407288354889730'}, {'start': 1079, 'end': 1092, 'username': 'DefiDungeons', 'id': '1810706233042829312'}]","Here are last week’s Trending Projects by Arbus Terminal 🔍

With so many projects, which ones stand out? Let’s take a look at some of the top trending ones. 👇🏻

🗂 Project: @convergeonchain

Converge is trending for its rapid growth in DeFi-TradFi integration. Collaborating with @ethena_labs & @securitize on a blockchain for retail and institutional DeFi, focusing on tokenized assets and cross-chain expansion.

🗂 Project: @bankrbot 

Bankr is gaining traction for its AI-powered DeFi solutions. Highlights include the $DRB token launch, Teller lending pools, and Bankr Club exclusives. Its automated token deployment and $BNKR’s market activity fuel its growing buzz.

🗂 Project: @3janexyz

3Jane is a credit-based money market. The Whitepaper launch sparked its trend, with @0xMughal engagement and trend alerts boosting interest.

🗂 Project: @KeetaNetwork

Keeta Network is trending for its testnet launch, fair launch model, and 10x token surge. Backed by an ex-Google CEO and ex-Nano team, it prioritizes utility over memes, attracting institutional interest.

🗂 Project: @DefiDungeons

DeFi Dungeons is trending ahead of its March 19 TGE, driven by excitement around its P2E game potential. It has a strong Solana-based team and an active community.

Arbus Reported 🤖",,,Ridwan | Decentralizer,https://x.com/Ridwan595,2024-03-18T20:53:49.000Z,"AI market intelligence app powered by $ARBUS

Uncover the secrets of Web3 with off-chain data analytics & AI-driven insights

🔗 https://t.co/b5OrA2li65",arbusai,Arbus,Crypto,3,"The tweet mentions 'Trending Projects' and 'Arbus Terminal', which suggests a focus on cryptocurrency projects. No specific mention of startups or blockchain technology directly, hence the lower score."
